#tissue.id	Term	go.id	go.term
BTO:0001103	skeletal_muscle	GO:0051152	positive regulation of smooth muscle cell differentiation
BTO:0001103	skeletal_muscle	GO:0051153	regulation of striated muscle cell differentiation
BTO:0001103	skeletal_muscle	GO:0051154	negative regulation of striated muscle cell differentiation
BTO:0001103	skeletal_muscle	GO:0051155	positive regulation of striated muscle cell differentiation
BTO:0001103	skeletal_muscle	GO:0055002	striated muscle cell development
BTO:0001103	skeletal_muscle	GO:0055003	cardiac myofibril assembly
BTO:0001103	skeletal_muscle	GO:0055004	atrial cardiac myofibril development
BTO:0001103	skeletal_muscle	GO:0055005	ventricular cardiac myofibril development
BTO:0001103	skeletal_muscle	GO:0055007	cardiac muscle cell differentiation
BTO:0001103	skeletal_muscle	GO:0055008	cardiac muscle tissue morphogenesis
BTO:0001103	skeletal_muscle	GO:0055009	atrial cardiac muscle tissue morphogenesis
BTO:0001103	skeletal_muscle	GO:0055010	ventricular cardiac muscle tissue morphogenesis
BTO:0001103	skeletal_muscle	GO:0055011	atrial cardiac muscle cell differentiation
BTO:0001103	skeletal_muscle	GO:0055012	ventricular cardiac muscle cell differentiation
BTO:0001103	skeletal_muscle	GO:0055013	cardiac muscle cell development
BTO:0001103	skeletal_muscle	GO:0055014	atrial cardiac muscle cell development
BTO:0001103	skeletal_muscle	GO:0055015	ventricular cardiac muscle cell development
BTO:0001103	skeletal_muscle	GO:0055017	cardiac muscle tissue growth
BTO:0001103	skeletal_muscle	GO:0055018	regulation of cardiac muscle fiber development
BTO:0001103	skeletal_muscle	GO:0055019	negative regulation of cardiac muscle fiber development
BTO:0001103	skeletal_muscle	GO:0055020	positive regulation of cardiac muscle fiber development
BTO:0001103	skeletal_muscle	GO:0055021	regulation of cardiac muscle tissue growth
BTO:0001103	skeletal_muscle	GO:0055022	negative regulation of cardiac muscle tissue growth
BTO:0001103	skeletal_muscle	GO:0055023	positive regulation of cardiac muscle tissue growth
BTO:0001103	skeletal_muscle	GO:0055024	regulation of cardiac muscle tissue development
BTO:0001103	skeletal_muscle	GO:0055025	positive regulation of cardiac muscle tissue development
BTO:0001103	skeletal_muscle	GO:0055026	negative regulation of cardiac muscle tissue development
BTO:0001103	skeletal_muscle	GO:0055117	regulation of cardiac muscle contraction
BTO:0001103	skeletal_muscle	GO:0055118	negative regulation of cardiac muscle contraction
BTO:0001103	skeletal_muscle	GO:0055119	relaxation of cardiac muscle
BTO:0001103	skeletal_muscle	GO:0060038	cardiac muscle cell proliferation
BTO:0001103	skeletal_muscle	GO:0060043	regulation of cardiac muscle cell proliferation
BTO:0001103	skeletal_muscle	GO:0060044	negative regulation of cardiac muscle cell proliferation
BTO:0001103	skeletal_muscle	GO:0060045	positive regulation of cardiac muscle cell proliferation
BTO:0001103	skeletal_muscle	GO:0060048	cardiac muscle contraction
BTO:0001103	skeletal_muscle	GO:0060297	regulation of sarcomere organization
BTO:0001103	skeletal_muscle	GO:0060298	positive regulation of sarcomere organization
BTO:0001103	skeletal_muscle	GO:0060299	negative regulation of sarcomere organization
BTO:0001103	skeletal_muscle	GO:0060307	regulation of ventricular cardiomyocyte membrane repolarization
BTO:0001103	skeletal_muscle	GO:0060371	regulation of atrial cardiomyocyte membrane depolarization
BTO:0001103	skeletal_muscle	GO:0060372	regulation of atrial cardiomyocyte membrane repolarization
BTO:0001103	skeletal_muscle	GO:0060373	regulation of ventricular cardiomyocyte membrane depolarization
BTO:0001103	skeletal_muscle	GO:0060452	positive regulation of cardiac muscle contraction
BTO:0001103	skeletal_muscle	GO:0060530	smooth muscle cell differentiation involved in prostate glandular acinus development
BTO:0001103	skeletal_muscle	GO:0060538	skeletal muscle organ development
BTO:0001103	skeletal_muscle	GO:0060539	diaphragm development
BTO:0001103	skeletal_muscle	GO:0060540	diaphragm morphogenesis
BTO:0001103	skeletal_muscle	GO:0060920	pacemaker cell differentiation
BTO:0001103	skeletal_muscle	GO:0060921	sinoatrial node cell differentiation
BTO:0001103	skeletal_muscle	GO:0060922	atrioventricular node cell differentiation
BTO:0001103	skeletal_muscle	GO:0060923	cardiac muscle cell fate commitment
BTO:0001103	skeletal_muscle	GO:0060924	atrial cardiac muscle cell fate commitment
BTO:0001103	skeletal_muscle	GO:0060925	ventricular cardiac muscle cell fate commitment
BTO:0001103	skeletal_muscle	GO:0060926	pacemaker cell development
BTO:0001103	skeletal_muscle	GO:0060927	pacemaker cell fate commitment
BTO:0001103	skeletal_muscle	GO:0060928	atrioventricular node cell development
BTO:0001103	skeletal_muscle	GO:0060929	atrioventricular node cell fate commitment
BTO:0001103	skeletal_muscle	GO:0060930	sinoatrial node cell fate commitment
BTO:0001103	skeletal_muscle	GO:0060931	sinoatrial node cell development
BTO:0001103	skeletal_muscle	GO:0060932	His-Purkinje system cell differentiation
BTO:0001103	skeletal_muscle	GO:0060933	His-Purkinje system cell development
BTO:0001103	skeletal_muscle	GO:0060934	His-Purkinje system cell fate commitment
BTO:0001103	skeletal_muscle	GO:0060947	cardiac vascular smooth muscle cell differentiation
BTO:0001103	skeletal_muscle	GO:0060948	cardiac vascular smooth muscle cell development
BTO:0001103	skeletal_muscle	GO:0060949	cardiac vascular smooth muscle cell fate commitment
BTO:0001103	skeletal_muscle	GO:0060983	epicardium-derived cardiac vascular smooth muscle cell differentiation
BTO:0001103	skeletal_muscle	GO:0060984	epicardium-derived cardiac vascular smooth muscle cell development
BTO:0001103	skeletal_muscle	GO:0060985	epicardium-derived cardiac vascular smooth muscle cell fate commitment
BTO:0001103	skeletal_muscle	GO:0061049	cell growth involved in cardiac muscle cell development
BTO:0001103	skeletal_muscle	GO:0061050	regulation of cell growth involved in cardiac muscle cell development
BTO:0001103	skeletal_muscle	GO:0061051	positive regulation of cell growth involved in cardiac muscle cell development
BTO:0001103	skeletal_muscle	GO:0061052	negative regulation of cell growth involved in cardiac muscle cell development
BTO:0001103	skeletal_muscle	GO:0061199	striated muscle contraction involved in embryonic body morphogenesis
BTO:0001103	skeletal_muscle	GO:0061203	striated muscle paramyosin thick filament assembly
BTO:0001103	skeletal_muscle	GO:0061315	canonical Wnt receptor signaling pathway involved in positive regulation of cardiac muscle cell proliferation
BTO:0001103	skeletal_muscle	GO:0061317	canonical Wnt receptor signaling pathway involved in cardiac muscle cell fate commitment
BTO:0001103	skeletal_muscle	GO:0061337	cardiac conduction
BTO:0001103	skeletal_muscle	GO:0061338	atrioventricular node impulse conduction delay
BTO:0001103	skeletal_muscle	GO:0061350	planar cell polarity pathway involved in cardiac muscle tissue morphogenesis
BTO:0001103	skeletal_muscle	GO:0071340	skeletal muscle nicotinic acetylcholine receptor clustering
BTO:0001103	skeletal_muscle	GO:0071688	striated muscle myosin thick filament assembly
BTO:0001103	skeletal_muscle	GO:0071689	muscle thin filament assembly
BTO:0001103	skeletal_muscle	GO:0071690	cardiac muscle myosin thick filament assembly
BTO:0001103	skeletal_muscle	GO:0071691	cardiac muscle thin filament assembly
BTO:0001103	skeletal_muscle	GO:0072193	ureter smooth muscle cell differentiation
BTO:0001103	skeletal_muscle	GO:0072195	kidney smooth muscle cell differentiation
BTO:0001103	skeletal_muscle	GO:0090076	relaxation of skeletal muscle
BTO:0001103	skeletal_muscle	GO:2000061	regulation of ureter smooth muscle cell differentiation
BTO:0001103	skeletal_muscle	GO:2000062	negative regulation of ureter smooth muscle cell differentiation
BTO:0001103	skeletal_muscle	GO:2000063	positive regulation of ureter smooth muscle cell differentiation
BTO:0001103	skeletal_muscle	GO:2000150	regulation of planar cell polarity pathway involved in cardiac muscle tissue morphogenesis
BTO:0001103	skeletal_muscle	GO:2000151	negative regulation of planar cell polarity pathway involved in cardiac muscle tissue morphogenesis
BTO:0001103	skeletal_muscle	GO:2000356	regulation of kidney smooth muscle cell differentiation
BTO:0001103	skeletal_muscle	GO:2000357	negative regulation of kidney smooth muscle cell differentiation
BTO:0001103	skeletal_muscle	GO:2000358	positive regulation of kidney smooth muscle cell differentiation
BTO:0001255	skin_fibroblast	GO:0045189	connective tissue growth factor biosynthetic process
BTO:0001255	skin_fibroblast	GO:0045420	regulation of connective tissue growth factor biosynthetic process
BTO:0001255	skin_fibroblast	GO:0045421	negative regulation of connective tissue growth factor biosynthetic process
BTO:0001255	skin_fibroblast	GO:0045422	positive regulation of connective tissue growth factor biosynthetic process
BTO:0001253	skin	GO:0033561	regulation of water loss via skin
BTO:0001253	skin	GO:0043588	skin development
BTO:0001253	skin	GO:0043589	skin morphogenesis
BTO:0000651	small_intestine	GO:0001951	intestinal D-glucose absorption
BTO:0000651	small_intestine	GO:0002388	immune response in Peyer's patch
BTO:0000651	small_intestine	GO:0002389	tolerance induction in Peyer's patch
BTO:0000651	small_intestine	GO:0010949	negative regulation of intestinal phytosterol absorption
BTO:0000651	small_intestine	GO:0014827	intestine smooth muscle contraction
BTO:0000651	small_intestine	GO:0030299	intestinal cholesterol absorption
BTO:0000651	small_intestine	GO:0030300	regulation of intestinal cholesterol absorption
BTO:0000651	small_intestine	GO:0044258	intestinal lipid catabolic process
BTO:0000651	small_intestine	GO:0045796	negative regulation of intestinal cholesterol absorption
BTO:0000651	small_intestine	GO:0045797	positive regulation of intestinal cholesterol absorption
BTO:0001260	smooth_muscle	GO:0003056	regulation of vascular smooth muscle contraction
BTO:0001260	smooth_muscle	GO:0006939	smooth muscle contraction
BTO:0001260	smooth_muscle	GO:0006940	regulation of smooth muscle contraction
BTO:0001260	smooth_muscle	GO:0014805	smooth muscle adaptation
BTO:0001260	smooth_muscle	GO:0014806	smooth muscle hyperplasia
BTO:0001260	smooth_muscle	GO:0014820	tonic smooth muscle contraction
BTO:0001260	smooth_muscle	GO:0014821	phasic smooth muscle contraction
BTO:0001260	smooth_muscle	GO:0014824	artery smooth muscle contraction
BTO:0001260	smooth_muscle	GO:0014825	stomach fundus smooth muscle contraction
BTO:0001260	smooth_muscle	GO:0014826	vein smooth muscle contraction
BTO:0001260	smooth_muscle	GO:0014827	intestine smooth muscle contraction
BTO:0001260	smooth_muscle	GO:0014828	distal stomach smooth muscle contraction
BTO:0001260	smooth_muscle	GO:0014829	vascular smooth muscle contraction
BTO:0001260	smooth_muscle	GO:0014830	arteriole smooth muscle contraction
BTO:0001260	smooth_muscle	GO:0014831	gastro-intestinal system smooth muscle contraction
BTO:0001260	smooth_muscle	GO:0014832	urinary bladder smooth muscle contraction
BTO:0001260	smooth_muscle	GO:0014845	stomach body smooth muscle contraction
BTO:0001260	smooth_muscle	GO:0014846	esophagus smooth muscle contraction
BTO:0001260	smooth_muscle	GO:0014847	proximal stomach smooth muscle contraction
BTO:0001260	smooth_muscle	GO:0014848	urinary tract smooth muscle contraction
BTO:0001260	smooth_muscle	GO:0014849	ureter smooth muscle contraction
BTO:0001260	smooth_muscle	GO:0014890	smooth muscle atrophy
BTO:0001260	smooth_muscle	GO:0014895	smooth muscle hypertrophy
BTO:0001260	smooth_muscle	GO:0014909	smooth muscle cell migration
BTO:0001260	smooth_muscle	GO:0014910	regulation of smooth muscle cell migration
BTO:0001260	smooth_muscle	GO:0014911	positive regulation of smooth muscle cell migration
BTO:0001260	smooth_muscle	GO:0014912	negative regulation of smooth muscle cell migration
BTO:0001260	smooth_muscle	GO:0030432	peristalsis
BTO:0001260	smooth_muscle	GO:0034390	smooth muscle cell apoptosis
BTO:0001260	smooth_muscle	GO:0034391	regulation of smooth muscle cell apoptosis
BTO:0001260	smooth_muscle	GO:0034392	negative regulation of smooth muscle cell apoptosis
BTO:0001260	smooth_muscle	GO:0034393	positive regulation of smooth muscle cell apoptosis
BTO:0001260	smooth_muscle	GO:0035645	enteric smooth muscle cell differentiation
BTO:0001260	smooth_muscle	GO:0043133	hindgut contraction
BTO:0001260	smooth_muscle	GO:0043134	regulation of hindgut contraction
BTO:0001260	smooth_muscle	GO:0045986	negative regulation of smooth muscle contraction
BTO:0001260	smooth_muscle	GO:0045987	positive regulation of smooth muscle contraction
BTO:0001260	smooth_muscle	GO:0048659	smooth muscle cell proliferation
BTO:0001260	smooth_muscle	GO:0048660	regulation of smooth muscle cell proliferation
BTO:0001260	smooth_muscle	GO:0048661	positive regulation of smooth muscle cell proliferation
BTO:0001260	smooth_muscle	GO:0048662	negative regulation of smooth muscle cell proliferation
BTO:0001260	smooth_muscle	GO:0048745	smooth muscle tissue development
BTO:0001260	smooth_muscle	GO:0051145	smooth muscle cell differentiation
BTO:0001260	smooth_muscle	GO:0051150	regulation of smooth muscle cell differentiation
BTO:0001260	smooth_muscle	GO:0051151	negative regulation of smooth muscle cell differentiation
BTO:0001260	smooth_muscle	GO:0051152	positive regulation of smooth muscle cell differentiation
BTO:0001260	smooth_muscle	GO:0060083	smooth muscle contraction involved in micturition
BTO:0001260	smooth_muscle	GO:0060085	smooth muscle relaxation of the bladder outlet
BTO:0001260	smooth_muscle	GO:0060087	relaxation of vascular smooth muscle
BTO:0001260	smooth_muscle	GO:0060414	aorta smooth muscle tissue morphogenesis
BTO:0001260	smooth_muscle	GO:0060450	positive regulation of hindgut contraction
BTO:0001260	smooth_muscle	GO:0060451	negative regulation of hindgut contraction
BTO:0001260	smooth_muscle	GO:0060530	smooth muscle cell differentiation involved in prostate glandular acinus development
BTO:0001260	smooth_muscle	GO:0060947	cardiac vascular smooth muscle cell differentiation
BTO:0001260	smooth_muscle	GO:0060948	cardiac vascular smooth muscle cell development
BTO:0001260	smooth_muscle	GO:0060949	cardiac vascular smooth muscle cell fate commitment
BTO:0001260	smooth_muscle	GO:0060983	epicardium-derived cardiac vascular smooth muscle cell differentiation
BTO:0001260	smooth_muscle	GO:0060984	epicardium-derived cardiac vascular smooth muscle cell development
BTO:0001260	smooth_muscle	GO:0060985	epicardium-derived cardiac vascular smooth muscle cell fate commitment
